anio,variable,codigo_variable,unidad,valor,fuente
1993.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,3796339485.585545,Propia
1998.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,1496655234.2523003,Propia
1999.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,914137857.8589003,Propia
2000.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,1265816810.7527373,Propia
2001.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,1368546417.0594974,Propia
2002.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,1733573947.680162,Propia
2003.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,880852092.3434854,Propia
2004.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,6257396828.34116,Propia
2005.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,10612047602.994389,Propia
2006.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,14572554166.649586,Propia
2007.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,7193238071.310772,Propia
2008.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,9198675459.141258,Propia
2009.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,13906875664.002636,Propia
2010.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,36420951435.76402,Propia
2011.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,66084969865.30589,Propia
2012.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,126814908652.94398,Propia
2013.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,226040568715.37863,Propia
2014.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,297182582490.1832,Propia
2015.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,215392263235.74203,Propia
2016.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,128625238295.4673,Propia
2017.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,267072598057.13745,Propia
2018.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,445136813390.2188,Propia
2019.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,866726390576.8391,Propia
2020.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,324811863295.9852,Propia
2021.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,577391754149.3861,Propia
2022.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,1237702572495.1045,Propia
2023.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,2715723738931.1934,Propia
2024.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,8586918813834.593,Propia
2025.0,renta_dif_precios_gas,renta_dif_precios_gas,Pesos corrientes,10243378048517.434,Propia
2002.0,retenciones,retenciones,ars,1353340000.0000002,AFIP
2003.0,retenciones,retenciones,ars,1309710000.0,AFIP
2004.0,retenciones,retenciones,ars,1842970000.0,AFIP
2005.0,retenciones,retenciones,ars,2948915583.333334,AFIP
2006.0,retenciones,retenciones,ars,3545568000.0,AFIP
2001.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,1125.71226953125,AFIP (combinada)
2002.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,2406.15384375,AFIP (combinada)
2003.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,2642.5937421875,AFIP (combinada)
2004.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,2733.525234375,AFIP (combinada)
2005.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,2865.8550546875,AFIP (combinada)
2006.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,3433.325359375,AFIP (combinada)
2007.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,4306.651625,AFIP (combinada)
2008.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,4323.053,AFIP (combinada)
2009.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,4995.797,AFIP (combinada)
2010.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,5032.983,AFIP (combinada)
2011.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,5926.25,AFIP (combinada)
2012.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,8510.0,AFIP (combinada)
2013.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,10939.0,AFIP (combinada)
2014.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,17405.39286752,AFIP (combinada)
2015.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,27710.43574704,AFIP (combinada)
2016.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,30999.79366626,AFIP (combinada)
2017.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,32689.17724803,AFIP (combinada)
2018.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,79259.27274371,AFIP (combinada)
2019.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,150493.68499682,AFIP (combinada)
2020.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,163795.89980009,AFIP (combinada)
2021.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,236268.52700376013,AFIP (combinada)
2022.0,servicios_petroleros_KTA,servicios_petroleros_KTA,Millones de pesos corrientes,457624.85866329994,AFIP (combinada)
2001.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,1523.62025,AFIP (combinada)
2002.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,3046.4685,AFIP (combinada)
2003.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,3371.20625,AFIP (combinada)
2004.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,3548.7935,AFIP (combinada)
2005.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,3922.77125,AFIP (combinada)
2006.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,5658.1985,AFIP (combinada)
2007.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,6907.4275,AFIP (combinada)
2008.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,7702.528,AFIP (combinada)
2009.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,8484.213,AFIP (combinada)
2010.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,9550.608,AFIP (combinada)
2011.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,11994.489,AFIP (combinada)
2012.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,18539.0,AFIP (combinada)
2013.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,24366.0,AFIP (combinada)
2014.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,42691.084163,AFIP (combinada)
2015.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,61923.69467371,AFIP (combinada)
2016.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,68232.66660975,AFIP (combinada)
2017.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,84690.36764919,AFIP (combinada)
2018.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,168380.35332721,AFIP (combinada)
2019.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,285216.78952606,AFIP (combinada)
2020.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,341558.64912788,AFIP (combinada)
2021.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,502763.5490710898,AFIP (combinada)
2022.0,servicios_petroleros_activo,servicios_petroleros_activo,Millones de pesos corrientes,975936.2506211796,AFIP (combinada)
2001.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,619.847875,AFIP (combinada)
2002.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,1582.674125,AFIP (combinada)
2003.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,1681.158375,AFIP (combinada)
2004.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,2092.792,AFIP (combinada)
2005.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,2209.07375,AFIP (combinada)
2006.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,2158.95575,AFIP (combinada)
2007.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,3036.636,AFIP (combinada)
2008.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,3022.67,AFIP (combinada)
2009.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,3576.7,AFIP (combinada)
2010.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,3350.686,AFIP (combinada)
2011.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,3990.012,AFIP (combinada)
2012.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,5090.0,AFIP (combinada)
2013.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,6802.0,AFIP (combinada)
2014.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,11680.92939272,AFIP (combinada)
2015.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,17861.02380733,AFIP (combinada)
2016.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,20866.69128287,AFIP (combinada)
2017.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,22115.53271087,AFIP (combinada)
2018.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,55056.34624858,AFIP (combinada)
2019.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,104333.03356825,AFIP (combinada)
2020.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,118635.16825889,AFIP (combinada)
2021.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,172646.6824025801,AFIP (combinada)
2022.0,servicios_petroleros_ppye,servicios_petroleros_ppye,Millones de pesos corrientes,323509.29041176,AFIP (combinada)
1936.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9682557334831609,BCRA/MECON
1937.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9394436285816178,BCRA/MECON
1938.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.8526980993200691,BCRA/MECON
1939.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.8764533025515838,BCRA/MECON
1940.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9788165368267036,BCRA/MECON
1941.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.0585899023706888,BCRA/MECON
1942.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.0499409471166803,BCRA/MECON
1943.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.1463410527250126,BCRA/MECON
1944.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2089887664631993,BCRA/MECON
1945.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.4116303050722705,BCRA/MECON
1946.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2868393882784246,BCRA/MECON
1947.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2359788764194628,BCRA/MECON
1948.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.348251135945255,BCRA/MECON
1949.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.9109192578831935,BCRA/MECON
1950.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.0072745347016046,BCRA/MECON
1951.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.951760194329446,BCRA/MECON
1952.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.3871614693868906,BCRA/MECON
1953.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.98353500572854,BCRA/MECON
1954.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.936925382112723,BCRA/MECON
1955.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.4176855864279325,BCRA/MECON
1956.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.036503898075949,BCRA/MECON
1957.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2309003794092928,BCRA/MECON
1958.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.5283111736373853,BCRA/MECON
1959.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.8265348072677959,BCRA/MECON
1960.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9231153027396234,BCRA/MECON
1961.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9545778473808613,BCRA/MECON
1962.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9505116298661626,BCRA/MECON
1963.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.984878707007278,BCRA/MECON
1964.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.1319988075954939,BCRA/MECON
1965.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.1508837691350082,BCRA/MECON
1966.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2034714110556883,BCRA/MECON
1967.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9913576981695074,BCRA/MECON
1968.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.0078815190236672,BCRA/MECON
1969.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9559448079456987,BCRA/MECON
1970.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.946892628176467,BCRA/MECON
1971.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.0396573649342893,BCRA/MECON
1972.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9322936997024589,BCRA/MECON
1973.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.3105796631085227,BCRA/MECON
1974.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.457095114898937,BCRA/MECON
1975.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.4552622466500817,BCRA/MECON
1976.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.0938368099101534,BCRA/MECON
1977.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.1895404578103683,BCRA/MECON
1978.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.597801315379025,BCRA/MECON
1979.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.87984883323852,BCRA/MECON
1980.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.2743389001105068,BCRA/MECON
1981.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.857152462171108,BCRA/MECON
1982.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9568253598068072,BCRA/MECON
1983.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.8481725230086624,BCRA/MECON
1984.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9632991127338607,BCRA/MECON
1985.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.894984016989961,BCRA/MECON
1986.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9506704842241965,BCRA/MECON
1987.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9741828119574807,BCRA/MECON
1988.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.120310327237533,BCRA/MECON
1989.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.760849457927383,BCRA/MECON
1990.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.6480969667980125,BCRA/MECON
1991.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.7789473684210526,BCRA/MECON
1992.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.9131568441801596,BCRA/MECON
1993.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.9919410337204364,BCRA/MECON
1994.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.812286513626661,BCRA/MECON
1995.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.868715118897296,BCRA/MECON
1996.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.700047480198135,BCRA/MECON
1997.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.685374159314438,BCRA/MECON
1998.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.834025658588197,BCRA/MECON
1999.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.945408423379476,BCRA/MECON
2000.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.969548988287749,BCRA/MECON
2001.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.07506215718321,BCRA/MECON
2002.0,sobrevaluacion,sobrevaluacion,ARS/USD,0.9878569077654118,BCRA/MECON
2003.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.2203726073554317,BCRA/MECON
2004.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.1864913695642187,BCRA/MECON
2005.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.3365480054804388,BCRA/MECON
2006.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.3389636454687728,BCRA/MECON
2007.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.466005612813036,BCRA/MECON
2008.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.7567536765626843,BCRA/MECON
2009.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.8560602356886906,BCRA/MECON
2010.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.970194289553262,BCRA/MECON
2011.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.2329701375199633,BCRA/MECON
2012.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.6653416736710627,BCRA/MECON
2013.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.7033828654964642,BCRA/MECON
2014.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.6271995764157046,BCRA/MECON
2015.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.702207371240949,BCRA/MECON
2016.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.4755423072155343,BCRA/MECON
2017.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.8574908824602407,BCRA/MECON
2018.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.256422465582621,BCRA/MECON
2019.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.9972435468691783,BCRA/MECON
2020.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.196563108573216,BCRA/MECON
2021.0,sobrevaluacion,sobrevaluacion,ARS/USD,1.9271025058175717,BCRA/MECON
2022.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.459257951221815,BCRA/MECON
2023.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.3526659310782723,BCRA/MECON
2024.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.494720240250122,BCRA/MECON
2025.0,sobrevaluacion,sobrevaluacion,ARS/USD,2.3288755893173207,BCRA/MECON
2008.0,subsidios,subsidios,Pesos corrientes,646182833.3333334,EJES/CEFIP
2009.0,subsidios,subsidios,Pesos corrientes,2535000000.0,EJES/CEFIP
2010.0,subsidios,subsidios,Pesos corrientes,3967800000.0,EJES/CEFIP
2011.0,subsidios,subsidios,Pesos corrientes,5478630000.0,EJES/CEFIP
2012.0,subsidios,subsidios,Pesos corrientes,4343102667.126,EJES/CEFIP
2013.0,subsidios,subsidios,Pesos corrientes,11721150000.0,EJES/CEFIP
2014.0,subsidios,subsidios,Pesos corrientes,18139998799.999996,EJES/CEFIP
2015.0,subsidios,subsidios,Pesos corrientes,27931660000.0,EJES/CEFIP
2016.0,subsidios,subsidios,Pesos corrientes,11821956950.937952,EJES/CEFIP
1936.0,tcc,tcc,ARS/USD,3.01e-13,BCRA/MECON
1937.0,tcc,tcc,ARS/USD,3.03e-13,BCRA/MECON
1938.0,tcc,tcc,ARS/USD,3.07e-13,BCRA/MECON
1939.0,tcc,tcc,ARS/USD,3.27e-13,BCRA/MECON
1940.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1941.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1942.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1943.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1944.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1945.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1946.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1947.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1948.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1949.0,tcc,tcc,ARS/USD,3.36e-13,BCRA/MECON
1950.0,tcc,tcc,ARS/USD,3.91e-13,BCRA/MECON
1951.0,tcc,tcc,ARS/USD,5e-13,BCRA/MECON
1952.0,tcc,tcc,ARS/USD,5e-13,BCRA/MECON
1953.0,tcc,tcc,ARS/USD,5e-13,BCRA/MECON
1954.0,tcc,tcc,ARS/USD,5e-13,BCRA/MECON
1955.0,tcc,tcc,ARS/USD,6.9e-13,BCRA/MECON
1956.0,tcc,tcc,ARS/USD,1.8e-12,BCRA/MECON
1957.0,tcc,tcc,ARS/USD,1.8e-12,BCRA/MECON
1958.0,tcc,tcc,ARS/USD,1.8e-12,BCRA/MECON
1959.0,tcc,tcc,ARS/USD,8.06e-12,BCRA/MECON
1960.0,tcc,tcc,ARS/USD,8.28e-12,BCRA/MECON
1961.0,tcc,tcc,ARS/USD,8.29e-12,BCRA/MECON
1962.0,tcc,tcc,ARS/USD,1.16e-11,BCRA/MECON
1963.0,tcc,tcc,ARS/USD,1.39e-11,BCRA/MECON
1964.0,tcc,tcc,ARS/USD,1.41e-11,BCRA/MECON
1965.0,tcc,tcc,ARS/USD,1.68e-11,BCRA/MECON
1966.0,tcc,tcc,ARS/USD,2.07e-11,BCRA/MECON
1967.0,tcc,tcc,ARS/USD,3.31e-11,BCRA/MECON
1968.0,tcc,tcc,ARS/USD,3.5e-11,BCRA/MECON
1969.0,tcc,tcc,ARS/USD,3.5e-11,BCRA/MECON
1970.0,tcc,tcc,ARS/USD,3.77e-11,BCRA/MECON
1971.0,tcc,tcc,ARS/USD,4.59e-11,BCRA/MECON
1972.0,tcc,tcc,ARS/USD,8e-11,BCRA/MECON
1973.0,tcc,tcc,ARS/USD,8.68e-11,BCRA/MECON
1974.0,tcc,tcc,ARS/USD,8.68e-11,BCRA/MECON
1975.0,tcc,tcc,ARS/USD,2.57e-10,BCRA/MECON
1976.0,tcc,tcc,ARS/USD,1.83e-09,BCRA/MECON
1977.0,tcc,tcc,ARS/USD,4.05e-09,BCRA/MECON
1978.0,tcc,tcc,ARS/USD,7.9e-09,BCRA/MECON
1979.0,tcc,tcc,ARS/USD,1.31e-08,BCRA/MECON
1980.0,tcc,tcc,ARS/USD,1.83e-08,BCRA/MECON
1981.0,tcc,tcc,ARS/USD,4.41e-08,BCRA/MECON
1982.0,tcc,tcc,ARS/USD,2.16e-07,BCRA/MECON
1983.0,tcc,tcc,ARS/USD,1.053e-06,BCRA/MECON
1984.0,tcc,tcc,ARS/USD,6.77e-06,BCRA/MECON
1985.0,tcc,tcc,ARS/USD,6e-05,BCRA/MECON
1986.0,tcc,tcc,ARS/USD,9.42e-05,BCRA/MECON
1987.0,tcc,tcc,ARS/USD,0.000214,BCRA/MECON
1988.0,tcc,tcc,ARS/USD,0.000871,BCRA/MECON
1989.0,tcc,tcc,ARS/USD,0.0394,BCRA/MECON
1990.0,tcc,tcc,ARS/USD,0.449,BCRA/MECON
1991.0,tcc,tcc,ARS/USD,0.95,BCRA/MECON
1992.0,tcc,tcc,ARS/USD,0.99,BCRA/MECON
1993.0,tcc,tcc,ARS/USD,0.99,BCRA/MECON
1994.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
1995.0,tcc,tcc,ARS/USD,0.99,BCRA/MECON
1996.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
1997.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
1998.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
1999.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
2000.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
2001.0,tcc,tcc,ARS/USD,1.0,BCRA/MECON
2002.0,tcc,tcc,ARS/USD,3.14,BCRA/MECON
2003.0,tcc,tcc,ARS/USD,2.93,BCRA/MECON
2004.0,tcc,tcc,ARS/USD,2.93,BCRA/MECON
2005.0,tcc,tcc,ARS/USD,2.928416666666667,BCRA/MECON
2006.0,tcc,tcc,ARS/USD,3.07775,BCRA/MECON
2007.0,tcc,tcc,ARS/USD,3.119166666666667,BCRA/MECON
2008.0,tcc,tcc,ARS/USD,3.183166666666667,BCRA/MECON
2009.0,tcc,tcc,ARS/USD,3.75,BCRA/MECON
2010.0,tcc,tcc,ARS/USD,3.89,BCRA/MECON
2011.0,tcc,tcc,ARS/USD,4.11,BCRA/MECON
2012.0,tcc,tcc,ARS/USD,4.552518519,BCRA/MECON
2013.0,tcc,tcc,ARS/USD,5.49,BCRA/MECON
2014.0,tcc,tcc,ARS/USD,8.1236,BCRA/MECON
2015.0,tcc,tcc,ARS/USD,9.43,BCRA/MECON
2016.0,tcc,tcc,ARS/USD,14.77744618867244,BCRA/MECON
2017.0,tcc,tcc,ARS/USD,16.55671666666666,BCRA/MECON
2018.0,tcc,tcc,ARS/USD,28.11243034511785,BCRA/MECON
2019.0,tcc,tcc,ARS/USD,48.25485833333334,BCRA/MECON
2020.0,tcc,tcc,ARS/USD,70.63476524170274,BCRA/MECON
2021.0,tcc,tcc,ARS/USD,95.09325,BCRA/MECON
2022.0,tcc,tcc,ARS/USD,130.811639,BCRA/MECON
2023.0,tcc,tcc,ARS/USD,295.294897119341,BCRA/MECON
2024.0,tcc,tcc,ARS/USD,959.272352941177,BCRA/MECON
2025.0,tcc,tcc,ARS/USD,1122.168145,BCRA/MECON
1936.0,tcp,tcp,ARS/USD,2.914449757784314e-13,BCRA/MECON
1937.0,tcp,tcp,ARS/USD,2.846514194602302e-13,BCRA/MECON
1938.0,tcp,tcp,ARS/USD,2.617783164912612e-13,BCRA/MECON
1939.0,tcp,tcp,ARS/USD,2.866002299343679e-13,BCRA/MECON
1940.0,tcp,tcp,ARS/USD,3.2888235637377236e-13,BCRA/MECON
1941.0,tcp,tcp,ARS/USD,3.5568620719655145e-13,BCRA/MECON
1942.0,tcp,tcp,ARS/USD,3.527801582312046e-13,BCRA/MECON
1943.0,tcp,tcp,ARS/USD,3.851705937156042e-13,BCRA/MECON
1944.0,tcp,tcp,ARS/USD,4.0622022553163494e-13,BCRA/MECON
1945.0,tcp,tcp,ARS/USD,4.743077825042828e-13,BCRA/MECON
1946.0,tcp,tcp,ARS/USD,4.3237803446155064e-13,BCRA/MECON
1947.0,tcp,tcp,ARS/USD,4.152889024769395e-13,BCRA/MECON
1948.0,tcp,tcp,ARS/USD,4.5301238167760564e-13,BCRA/MECON
1949.0,tcp,tcp,ARS/USD,6.42068870648753e-13,BCRA/MECON
1950.0,tcp,tcp,ARS/USD,7.848443430683273e-13,BCRA/MECON
1951.0,tcp,tcp,ARS/USD,9.75880097164723e-13,BCRA/MECON
