anio,empresa,fuente,sector,unidad,variable,valor
2001,TGN,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2001,TGN,Bolsar,transporte,Millones de pesos 2018,ppye,31139.20476779542
2001,TGN,Bolsar,transporte,Millones de pesos 2018,ppye_neta,30524.8970933303
2001,TGS,Bolsar,transporte,Millones de pesos 2018,KTA,52541.13989864607
2001,TGS,Bolsar,transporte,Millones de pesos 2018,activo,0.0
2001,TGS,Bolsar,transporte,Millones de pesos 2018,activo_no_corr,55125.09285468295
2001,TGS,Bolsar,transporte,Millones de pesos 2018,inventarios,0.0
2001,TGS,Bolsar,transporte,Millones de pesos 2018,ppye,53344.94560812597
2001,TGS,Bolsar,transporte,Millones de pesos 2018,ppye_neta,52541.13989864607
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,KTA,5941.883026581969
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,12147.984342684647
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,inventarios,198.47343617898562
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye,6146.666905116867
2001,Tecpetrol,Bolsar,produccion,Millones de pesos 2018,ppye_neta,5708.2250621591475
2001,YPF,Bolsar,integrada,Millones de pesos 2018,KTA,201999.808052922
2001,YPF,Bolsar,integrada,Millones de pesos 2018,activo,0.0
2001,YPF,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,282972.2854002919
2001,YPF,Bolsar,integrada,Millones de pesos 2018,inventarios,7128.289620270293
2001,YPF,Bolsar,integrada,Millones de pesos 2018,ppye,227350.81383774485
2001,YPF,Bolsar,integrada,Millones de pesos 2018,ppye_neta,194441.0095689787
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,KTA,21103.10942864936
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo,24845.752121888927
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,22301.36053019463
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye,21749.130261842776
2002,Camuzzi Gas Pampeana,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,21103.10942864936
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,KTA,37753.74073122312
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo,0.0
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,activo_no_corr,43341.35512606059
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,inventarios,0.0
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye,38929.512752517585
2002,Metrogas,Bolsar,distribucion,Millones de pesos 2018,ppye_neta,37753.74073122312
2002,PAE,Bolsar,produccion,Millones de pesos 2018,KTA,85052.20735742405
2002,PAE,Bolsar,produccion,Millones de pesos 2018,activo,0.0
2002,PAE,Bolsar,produccion,Millones de pesos 2018,activo_no_corr,91625.30974929425
2002,PAE,Bolsar,produccion,Millones de pesos 2018,inventarios,2480.2700586319215
2002,PAE,Bolsar,produccion,Millones de pesos 2018,ppye,85362.62785124863
2002,PAE,Bolsar,produccion,Millones de pesos 2018,ppye_neta,82386.30378089033
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,KTA,190420.60240671298
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo,282275.40158946795
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,activo_no_corr,222914.27151954395
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,inventarios,7296.127755808903
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye,182485.86956384365
2002,Petrobras,Bolsar,integrada,Millones de pesos 2018,ppye_neta,182485.86956384365
