anio,sector,variable,unidad,fuente,valor
2009,distribucion,activo,Millones de pesos 2018,Bolsar,9795.166978179395
2009,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,26000.508093704822
2009,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2009,distribucion,ppye,Millones de pesos 2018,Bolsar,23847.54750304427
2009,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,22421.333003758336
2009,integrada,KTA,Millones de pesos 2018,Bolsar,336645.1088194282
2009,integrada,activo,Millones de pesos 2018,Bolsar,207975.5520880117
2009,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,238816.44429427883
2009,integrada,inventarios,Millones de pesos 2018,Bolsar,36733.36766723666
2009,integrada,ppye,Millones de pesos 2018,Bolsar,352836.74545417086
2009,integrada,ppye_neta,Millones de pesos 2018,Bolsar,297299.7137394672
2009,produccion,KTA,Millones de pesos 2018,Bolsar,125146.67501954544
2009,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2009,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,108803.56829765755
2009,produccion,inventarios,Millones de pesos 2018,Bolsar,2396.6337501802673
2009,produccion,ppye,Millones de pesos 2018,Bolsar,444656.6497702878
2009,produccion,ppye_neta,Millones de pesos 2018,Bolsar,122552.67770658646
2009,transporte,KTA,Millones de pesos 2018,Bolsar,54239.34463799419
2009,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2009,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,59170.18432155586
2009,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2009,transporte,ppye,Millones de pesos 2018,Bolsar,55769.15380231978
2009,transporte,ppye_neta,Millones de pesos 2018,Bolsar,54239.34463799419
2010,distribucion,KTA,Millones de pesos 2018,Bolsar,18157.88517325494
2010,distribucion,activo,Millones de pesos 2018,Bolsar,7981.5730760031565
2010,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,20973.366654402314
2010,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2010,distribucion,ppye,Millones de pesos 2018,Bolsar,19045.127652570976
2010,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,18157.88517325494
2010,integrada,KTA,Millones de pesos 2018,Bolsar,279368.09399987437
2010,integrada,activo,Millones de pesos 2018,Bolsar,162935.85331691953
2010,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,349167.6891767125
2010,integrada,inventarios,Millones de pesos 2018,Bolsar,35201.7044140469
2010,integrada,ppye,Millones de pesos 2018,Bolsar,303234.3689569596
2010,integrada,ppye_neta,Millones de pesos 2018,Bolsar,241772.78010306647
2010,produccion,KTA,Millones de pesos 2018,Bolsar,186612.92675594272
2010,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2010,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,102046.99912910808
2010,produccion,inventarios,Millones de pesos 2018,Bolsar,1753.9999148752268
2010,produccion,ppye,Millones de pesos 2018,Bolsar,459505.02259735327
2010,produccion,ppye_neta,Millones de pesos 2018,Bolsar,184699.7706280244
2010,transporte,KTA,Millones de pesos 2018,Bolsar,41836.1553981875
2010,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2010,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,47272.968081267965
2010,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2010,transporte,ppye,Millones de pesos 2018,Bolsar,43461.41887849421
2010,transporte,ppye_neta,Millones de pesos 2018,Bolsar,41836.1553981875
2011,distribucion,KTA,Millones de pesos 2018,Bolsar,14670.69821726259
2011,distribucion,activo,Millones de pesos 2018,Bolsar,6598.557049620065
2011,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,17251.060537788082
2011,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2011,distribucion,ppye,Millones de pesos 2018,Bolsar,15575.980970417608
2011,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,14670.69821726259
2011,integrada,KTA,Millones de pesos 2018,Bolsar,254489.66322870206
2011,integrada,activo,Millones de pesos 2018,Bolsar,128152.60414766645
2011,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,368578.91286728263
2011,integrada,inventarios,Millones de pesos 2018,Bolsar,40324.42789959952
2011,integrada,ppye,Millones de pesos 2018,Bolsar,282224.75168721995
2011,integrada,ppye_neta,Millones de pesos 2018,Bolsar,211529.83293548517
2011,produccion,KTA,Millones de pesos 2018,Bolsar,225083.95888644035
2011,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2011,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,97469.96892818908
2011,produccion,inventarios,Millones de pesos 2018,Bolsar,2080.9624489472226
2011,produccion,ppye,Millones de pesos 2018,Bolsar,477748.5151195528
2011,produccion,ppye_neta,Millones de pesos 2018,Bolsar,222801.71286728262
2011,transporte,KTA,Millones de pesos 2018,Bolsar,33033.59676572426
2011,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2011,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,37736.837801102345
2011,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2011,transporte,ppye,Millones de pesos 2018,Bolsar,34396.52312166224
2011,transporte,ppye_neta,Millones de pesos 2018,Bolsar,33033.59676572426
2012,distribucion,KTA,Millones de pesos 2018,Bolsar,11891.95411796708
2012,distribucion,activo,Millones de pesos 2018,Bolsar,5192.850983139569
2012,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,13724.581539125003
2012,distribucion,inventarios,Millones de pesos 2018,Bolsar,0.0
2012,distribucion,ppye,Millones de pesos 2018,Bolsar,12614.178292201372
2012,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,11891.95411796708
2012,integrada,KTA,Millones de pesos 2018,Bolsar,265076.2858540522
2012,integrada,activo,Millones de pesos 2018,Bolsar,88112.98996187864
2012,integrada,activo_no_corr,Millones de pesos 2018,Bolsar,347945.0928488808
2012,integrada,inventarios,Millones de pesos 2018,Bolsar,37144.251352847976
2012,integrada,ppye,Millones de pesos 2018,Bolsar,305994.7634103528
2012,integrada,ppye_neta,Millones de pesos 2018,Bolsar,224511.1690958421
2012,produccion,KTA,Millones de pesos 2018,Bolsar,274455.015071693
2012,produccion,activo,Millones de pesos 2018,Bolsar,0.0
2012,produccion,activo_no_corr,Millones de pesos 2018,Bolsar,138357.07671946925
2012,produccion,inventarios,Millones de pesos 2018,Bolsar,3057.563295753628
2012,produccion,ppye,Millones de pesos 2018,Bolsar,560380.2894784666
2012,produccion,ppye_neta,Millones de pesos 2018,Bolsar,271080.56969064625
2012,transporte,KTA,Millones de pesos 2018,Bolsar,26531.215394625375
2012,transporte,activo,Millones de pesos 2018,Bolsar,0.0
2012,transporte,activo_no_corr,Millones de pesos 2018,Bolsar,29517.454247504364
2012,transporte,inventarios,Millones de pesos 2018,Bolsar,0.0
2012,transporte,ppye,Millones de pesos 2018,Bolsar,27343.494018010886
2012,transporte,ppye_neta,Millones de pesos 2018,Bolsar,26531.215394625375
2013,distribucion,KTA,Millones de pesos 2018,Bolsar,9795.977919043737
2013,distribucion,activo,Millones de pesos 2018,Bolsar,4676.742117635842
2013,distribucion,activo_no_corr,Millones de pesos 2018,Bolsar,10430.13937483219
2013,distribucion,inventarios,Millones de pesos 2018,Bolsar,24.739362371137172
2013,distribucion,ppye,Millones de pesos 2018,Bolsar,10307.181976001324
2013,distribucion,ppye_neta,Millones de pesos 2018,Bolsar,9761.90019235664
