anio,sector,variable,unidad,fuente,valor
1998,holding,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,12360.950515332675
1998,holding,ppye_neta,Millones de pesos 2018,S&P Capital IQ,16265.77862603938
1998,holding,utilidad_neta,Millones de pesos 2018,S&P Capital IQ,1565.3130078200293
1998,holding,utilidad_neta_empresa,Millones de pesos 2018,S&P Capital IQ,1722.6078513381103
1998,holding,utilidad_operativa,Millones de pesos 2018,S&P Capital IQ,-423.1387527632744
1998,holding,ventas,Millones de pesos 2018,S&P Capital IQ,5767.393597562183
1998,holding,ventas_raw,Millones de pesos 2018,S&P Capital IQ,5767.393597562183
1998,integrada,KTA,Millones de pesos 2018,S&P Capital IQ,379058.90950798977
1998,integrada,activo,Millones de pesos 2018,S&P Capital IQ,485619.03167999827
1998,integrada,activo_corr,Millones de pesos 2018,S&P Capital IQ,69826.67466148421
1998,integrada,cash_st_inv,Millones de pesos 2018,S&P Capital IQ,14530.755746208648
1998,integrada,costo_ventas,Millones de pesos 2018,S&P Capital IQ,119608.09523676263
1998,integrada,deuda_lp,Millones de pesos 2018,S&P Capital IQ,118746.193555409
1998,integrada,deuda_neta,Millones de pesos 2018,S&P Capital IQ,149878.9684611613
1998,integrada,deuda_total,Millones de pesos 2018,S&P Capital IQ,164409.72420736996
1998,integrada,ebit,Millones de pesos 2018,S&P Capital IQ,34051.28192026435
1998,integrada,ebitda,Millones de pesos 2018,S&P Capital IQ,67696.58466503529
1998,integrada,ebt,Millones de pesos 2018,S&P Capital IQ,26802.194634604963
1998,integrada,ganancia_bruta,Millones de pesos 2018,S&P Capital IQ,57461.42101584655
1998,integrada,impuesto_ganancias,Millones de pesos 2018,S&P Capital IQ,7030.641035172145
1998,integrada,inventarios,Millones de pesos 2018,S&P Capital IQ,10729.232120157678
1998,integrada,pasivo,Millones de pesos 2018,S&P Capital IQ,229398.61817447533
1998,integrada,patrimonio_neto,Millones de pesos 2018,S&P Capital IQ,251911.31093557877
1998,integrada,patrimonio_neto_total,Millones de pesos 2018,S&P Capital IQ,256220.413505523
1998,integrada,ppye,Millones de pesos 2018,S&P Capital IQ,651323.3423443938
1998,integrada,ppye_neta,Millones de pesos 2018,S&P Capital IQ,353798.92164162337
