;;Actualizada al 01/07/2020;;;;;
;;;;;;;
pais;(Todas);;;;;;
;;Los montos son en dólares estadounidenses;;;;;
;;;;;tipodecomercializacion;;
anio;mes;producto;unidad;Datos;Exportación;Importación;Total general
2010;3;Gasolina Natural;(m3);Suma de cantidad;34497.348;0;34497.348
2010;3;Grasas;(Ton);Suma de monto;278202.4;146884.28;425086.68
2010;3;Grasas;(Ton);Suma de cantidad;111.411;54.287;165.698
2010;3;Kerosene;(m3);Suma de monto;0;0;0
2010;3;Kerosene;(m3);Suma de cantidad;0;0;0
2010;3;Lubricantes automotrices;(m3);Suma de monto;3465588.75;796377.86;4261966.61
2010;3;Lubricantes automotrices;(m3);Suma de cantidad;2135.288;356.306;2491.594
2010;3;Lubricantes industriales;(m3);Suma de monto;2217763.67;1328330.02;3546093.69
2010;3;Lubricantes industriales;(m3);Suma de cantidad;2329.373;460.884;2790.257
2010;3;Lubricantes marinos;(m3);Suma de monto;218500;0;218500
2010;3;Lubricantes marinos;(m3);Suma de cantidad;123;0;123
2010;3;Mezclas IFO;(Ton);Suma de monto;0;0;0
2010;3;Mezclas IFO;(Ton);Suma de cantidad;0;0;0
2010;3;Nafta Grado 1 (Común);(m3);Suma de monto;0;0;0
2010;3;Nafta Grado 1 (Común);(m3);Suma de cantidad;0;0;0
2010;3;Nafta Grado 2 (Súper);(m3);Suma de monto;0;0;0
2010;3;Nafta Grado 2 (Súper);(m3);Suma de cantidad;0;0;0
2010;3;Nafta Grado 3 (Ultra);(m3);Suma de monto;0;0;0
2010;3;Nafta Grado 3 (Ultra);(m3);Suma de cantidad;0;0;0
2010;3;Nafta Virgen;(m3);Suma de monto;66482852.68;0;66482852.68
2010;3;Nafta Virgen;(m3);Suma de cantidad;123245.647;0;123245.647
2010;3;Otros Productos Livianos;(m3);Suma de monto;0;12705677.22;12705677.22
2010;3;Otros Productos Livianos;(m3);Suma de cantidad;0;17935.796;17935.796
2010;3;Otros Productos Medianos;(m3);Suma de monto;1289516.4;1801226;3090742.4
2010;3;Otros Productos Medianos;(m3);Suma de cantidad;859.477;1918;2777.477
2010;3;Otros Productos Pesados;(m3);Suma de monto;34655.96;152299.38;186955.34
2010;3;Otros Productos Pesados;(m3);Suma de cantidad;7.906;39.872;47.778
2010;3;Otros Tipos de Gasoil;(m3);Suma de monto;0;23460800;23460800
2010;3;Otros Tipos de Gasoil;(m3);Suma de cantidad;0;39000;39000
2010;3;Otros Tipos de Naftas;(m3);Suma de monto;32484259.37;2724113.29;35208372.66
2010;3;Otros Tipos de Naftas;(m3);Suma de cantidad;65504.748;4132.237;69636.985
2010;3;Propano y Otros C3;(Ton);Suma de monto;49634387.87;0;49634387.87
2010;3;Propano y Otros C3;(Ton);Suma de cantidad;80415.121;0;80415.121
2010;3;Solventes Alifáticos;(m3);Suma de monto;2485233.543;93054;2578287.543
2010;3;Solventes Alifáticos;(m3);Suma de cantidad;4038.302;107;4145.302
2010;3;Solventes Aromáticos;(m3);Suma de monto;1266805;0;1266805
2010;3;Solventes Aromáticos;(m3);Suma de cantidad;1550.869;0;1550.869
2010;3;Solventes Hexano;(m3);Suma de monto;606001;0;606001
2010;3;Solventes Hexano;(m3);Suma de cantidad;954.597;0;954.597
2010;4;Aerokerosene (Jet);(m3);Suma de monto;0;0;0
2010;4;Aerokerosene (Jet);(m3);Suma de cantidad;0;0;0
2010;4;Aeronaftas;(m3);Suma de monto;0;2461440;2461440
2010;4;Aeronaftas;(m3);Suma de cantidad;0;2808;2808
2010;4;Aguarras;(m3);Suma de monto;282607;0;282607
2010;4;Aguarras;(m3);Suma de cantidad;449;0;449
2010;4;Asfaltos;(Ton);Suma de monto;115044;7546;122590
2010;4;Asfaltos;(Ton);Suma de cantidad;205.38;3;208.38
2010;4;Bases Lubricantes;(m3);Suma de monto;0;3885706.82;3885706.82
2010;4;Bases Lubricantes;(m3);Suma de cantidad;0;5793.53;5793.53
2010;4;Butano y Otros C4;(Ton);Suma de monto;42365587.86;0;42365587.86
2010;4;Butano y Otros C4;(Ton);Suma de cantidad;64299.271;0;64299.271
2010;4;Coque;(Ton);Suma de monto;1905937.06;0;1905937.06
2010;4;Coque;(Ton);Suma de cantidad;24846.97;0;24846.97
2010;4;Crudo importado;(m3);Suma de monto;0;0;0
2010;4;Crudo importado;(m3);Suma de cantidad;0;0;0
2010;4;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de monto;0;0;0
2010;4;Cuenca Austral - Santa Cruz - Off Shore;(m3);Suma de cantidad;0;0;0
2010;4;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de monto;0;0;0
2010;4;Cuenca Austral - Santa Cruz - On  Shore;(m3);Suma de cantidad;0;0;0
2010;4;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de monto;0;0;0
2010;4;Cuenca Austral - Tierra l Fuego - Off Shore (Hidra);(m3);Suma de cantidad;0;0;0
2010;4;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de monto;533494;0;533494
2010;4;Cuenca Austral - Tierra l Fuego - On Shore (San Sebastián);(m3);Suma de cantidad;1075;0;1075
2010;4;Cuenca Cuyana y Bolsones;(m3);Suma de monto;0;0;0
2010;4;Cuenca Cuyana y Bolsones;(m3);Suma de cantidad;0;0;0
2010;4;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de monto;165454060.4;0;165454060.4
2010;4;Cuenca Golfo San Jorge - Chubut (Escalante);(m3);Suma de cantidad;326247.78;0;326247.78
2010;4;Cuenca Golfo San Jorge - Santa Cruz (Cañadón Seco);(m3);Suma de monto;0;0;0
