Fecha cotizacion;Compra;Venta;
2/1/2003;3,3300;3,3900;
3/1/2003;3,3000;3,3600;
6/1/2003;3,2700;3,3500;
7/1/2003;3,2300;3,3100;
8/1/2003;3,2300;3,3100;
9/1/2003;3,2800;3,3500;
10/1/2003;3,3100;3,3800;
13/1/2003;3,2900;3,3700;
14/1/2003;3,2400;3,3200;
15/1/2003;3,1900;3,2700;
16/1/2003;3,2100;3,2900;
17/1/2003;3,1900;3,2700;
20/1/2003;3,1400;3,2200;
21/1/2003;3,0600;3,1400;
22/1/2003;3,0500;3,1300;
23/1/2003;3,0900;3,1700;
24/1/2003;3,1600;3,2400;
27/1/2003;3,2400;3,3200;
28/1/2003;3,2700;3,3500;
29/1/2003;3,2500;3,3300;
30/1/2003;3,2000;3,2800;
31/1/2003;3,1500;3,2300;
3/2/2003;3,1500;3,2300;
4/2/2003;3,1100;3,1900;
5/2/2003;3,1100;3,1900;
6/2/2003;3,1000;3,1800;
7/2/2003;3,0600;3,1600;
10/2/2003;3,0600;3,1600;
11/2/2003;3,0400;3,1400;
12/2/2003;3,0200;3,1200;
13/2/2003;3,0600;3,1600;
14/2/2003;3,1000;3,2000;
17/2/2003;3,0800;3,1800;
18/2/2003;3,0800;3,1800;
19/2/2003;3,1000;3,2000;
20/2/2003;3,1400;3,2400;
21/2/2003;3,1100;3,2100;
24/2/2003;3,0900;3,1900;
25/2/2003;3,0700;3,1700;
26/2/2003;3,0900;3,1900;
27/2/2003;3,0900;3,1900;
28/2/2003;3,1100;3,2100;
3/3/2003;3,1300;3,2300;
4/3/2003;3,1100;3,2100;
5/3/2003;3,0900;3,1900;
6/3/2003;3,1100;3,2100;
7/3/2003;3,0800;3,1800;
10/3/2003;3,0800;3,1800;
11/3/2003;3,0600;3,1600;
12/3/2003;3,0400;3,1400;
13/3/2003;3,0400;3,1400;
14/3/2003;3,0400;3,1400;
17/3/2003;3,0400;3,1400;
18/3/2003;3,0000;3,1000;
19/3/2003;2,9500;3,0500;
20/3/2003;2,9500;3,0500;
21/3/2003;2,9500;3,0500;
24/3/2003;2,9200;3,0200;
25/3/2003;2,8600;2,9600;
26/3/2003;2,8200;2,9200;
27/3/2003;2,7900;2,8900;
28/3/2003;2,8900;2,9900;
1/4/2003;2,8900;2,9900;
2/4/2003;2,8200;2,9200;
3/4/2003;2,8200;2,9200;
4/4/2003;2,8200;2,9200;
7/4/2003;2,8200;2,9200;
8/4/2003;2,8200;2,9200;
9/4/2003;2,8400;2,9400;
10/4/2003;2,8200;2,9200;
11/4/2003;2,8200;2,9200;
14/4/2003;2,8400;2,9400;
15/4/2003;2,8700;2,9700;
16/4/2003;2,8500;2,9500;
21/4/2003;2,8200;2,9200;
22/4/2003;2,7800;2,8800;
23/4/2003;2,7800;2,8800;
24/4/2003;2,7800;2,8800;
25/4/2003;2,8000;2,9000;
28/4/2003;2,7800;2,8800;
29/4/2003;2,7800;2,8800;
30/4/2003;2,7500;2,8500;
2/5/2003;2,7000;2,8000;
5/5/2003;2,7200;2,8200;
6/5/2003;2,7200;2,8200;
7/5/2003;2,7100;2,8100;
8/5/2003;2,6900;2,7900;
9/5/2003;2,6900;2,7900;
12/5/2003;2,6900;2,7900;
13/5/2003;2,6900;2,7900;
14/5/2003;2,7100;2,8100;
15/5/2003;2,7700;2,8700;
16/5/2003;2,8700;2,9700;
19/5/2003;2,8600;2,9600;
20/5/2003;2,8000;2,9000;
21/5/2003;2,7700;2,8700;
22/5/2003;2,8000;2,9000;
23/5/2003;2,8300;2,9300;
26/5/2003;2,8000;2,9000;
27/5/2003;2,8000;2,9000;
28/5/2003;2,8000;2,9000;
29/5/2003;2,8000;2,9000;
30/5/2003;2,8000;2,9000;
2/6/2003;2,7700;2,8700;
3/6/2003;2,7400;2,8400;
4/6/2003;2,7400;2,8400;
5/6/2003;2,7400;2,8400;
6/6/2003;2,7200;2,8200;
9/6/2003;2,7400;2,8400;
10/6/2003;2,7400;2,8400;
11/6/2003;2,7400;2,8400;
12/6/2003;2,7700;2,8700;
13/6/2003;2,7400;2,8400;
17/6/2003;2,7200;2,8200;
18/6/2003;2,7200;2,8200;
19/6/2003;2,7200;2,8200;
20/6/2003;2,7200;2,8200;
23/6/2003;2,7200;2,8200;
24/6/2003;2,7000;2,8000;
25/6/2003;2,7000;2,8000;
26/6/2003;2,7000;2,8000;
27/6/2003;2,7200;2,8200;
30/6/2003;2,7000;2,8000;
1/7/2003;2,7200;2,8200;
2/7/2003;2,7200;2,8200;
3/7/2003;2,7200;2,8200;
4/7/2003;2,7200;2,8200;
7/7/2003;2,7200;2,8200;
8/7/2003;2,7000;2,8000;
10/7/2003;2,7000;2,8000;
11/7/2003;2,6800;2,7800;
14/7/2003;2,6800;2,7800;
15/7/2003;2,7000;2,8000;
16/7/2003;2,7000;2,8000;
17/7/2003;2,7000;2,8000;
18/7/2003;2,7200;2,8200;
21/7/2003;2,7200;2,8200;
22/7/2003;2,7200;2,8200;
23/7/2003;2,7000;2,8000;
24/7/2003;2,7200;2,8200;
25/7/2003;2,7400;2,8400;
28/7/2003;2,7400;2,8400;
29/7/2003;2,7600;2,8600;
30/7/2003;2,8000;2,9000;
31/7/2003;2,8400;2,9400;
1/8/2003;2,8600;2,9600;
4/8/2003;2,8800;2,9800;
5/8/2003;2,8600;2,9600;
6/8/2003;2,8600;2,9600;
7/8/2003;2,8600;2,9600;
8/8/2003;2,8600;2,9600;
11/8/2003;2,8400;2,9400;
12/8/2003;2,8200;2,9200;
13/8/2003;2,8000;2,9000;
14/8/2003;2,8200;2,9200;
15/8/2003;2,8200;2,9200;
19/8/2003;2,8200;2,9200;
20/8/2003;2,8400;2,9400;
21/8/2003;2,8600;2,9600;
22/8/2003;2,8800;2,9800;
25/8/2003;2,8400;2,9400;
26/8/2003;2,8400;2,9400;
27/8/2003;2,8800;2,9800;
28/8/2003;2,8800;2,9800;
29/8/2003;2,8800;2,9800;
1/9/2003;2,8800;2,9800;
2/9/2003;2,8900;2,9900;
3/9/2003;2,9000;3,0000;
4/9/2003;2,8800;2,9800;
5/9/2003;2,8600;2,9600;
8/9/2003;2,8600;2,9600;
9/9/2003;2,8800;2,9800;
10/9/2003;2,8800;2,9800;
11/9/2003;2,8500;2,9500;
12/9/2003;2,8300;2,9300;
13/9/2003;2,8300;2,9300;
15/9/2003;2,8300;2,9300;
16/9/2003;2,8300;2,9300;
17/9/2003;2,8300;2,9300;
18/9/2003;2,8300;2,9300;
19/9/2003;2,8300;2,9300;
22/9/2003;2,8300;2,9300;
23/9/2003;2,8300;2,9300;
24/9/2003;2,8300;2,9300;
25/9/2003;2,8300;2,9300;
26/9/2003;2,8300;2,9300;
29/9/2003;2,8300;2,9300;
30/9/2003;2,8300;2,9300;
1/10/2003;2,8300;2,9300;
2/10/2003;2,8300;2,9300;
3/10/2003;2,8300;2,9300;
6/10/2003;2,8100;2,9100;
7/10/2003;2,8100;2,9100;
8/10/2003;2,7900;2,8900;
9/10/2003;2,7900;2,8900;
10/10/2003;2,7700;2,8700;
14/10/2003;2,7700;2,8700;
15/10/2003;2,7700;2,8700;
16/10/2003;2,7700;2,8700;
17/10/2003;2,7700;2,8700;
20/10/2003;2,7700;2,8700;
21/10/2003;2,7700;2,8700;
22/10/2003;2,7700;2,8700;
23/10/2003;2,7700;2,8700;
24/10/2003;2,7700;2,8700;
27/10/2003;2,7700;2,8700;
28/10/2003;2,7700;2,8700;
29/10/2003;2,7700;2,8700;
30/10/2003;2,7900;2,8900;
31/10/2003;2,8000;2,9000;
3/11/2003;2,7800;2,8800;
4/11/2003;2,7800;2,8800;
5/11/2003;2,7800;2,8800;
6/11/2003;2,7800;2,8800;
7/11/2003;2,7800;2,8800;
10/11/2003;2,7800;2,8800;
11/11/2003;2,7800;2,8800;
12/11/2003;2,7800;2,8800;
13/11/2003;2,7800;2,8800;
14/11/2003;2,7800;2,8800;
17/11/2003;2,8000;2,9000;
18/11/2003;2,8000;2,9000;
19/11/2003;2,7800;2,8800;
20/11/2003;2,8000;2,9000;
21/11/2003;2,8000;2,9000;
24/11/2003;2,8200;2,9200;
25/11/2003;2,8400;2,9400;
26/11/2003;2,8600;2,9600;
27/11/2003;2,8800;2,9800;
28/11/2003;2,9000;3,0000;
1/12/2003;2,9000;3,0000;
2/12/2003;2,9000;3,0000;
3/12/2003;2,9000;3,0000;
4/12/2003;2,9300;3,0000;
5/12/2003;2,9300;2,9900;
9/12/2003;2,9100;2,9700;
10/12/2003;2,9100;2,9700;
11/12/2003;2,9100;2,9700;
12/12/2003;2,9100;2,9700;
15/12/2003;2,9300;2,9900;
16/12/2003;2,9300;2,9900;
17/12/2003;2,9300;2,9900;
18/12/2003;2,9300;2,9900;
19/12/2003;2,9300;2,9900;
22/12/2003;2,9300;2,9900;
23/12/2003;2,9300;2,9900;
24/12/2003;2,9100;2,9700;
25/12/2003;2,9100;2,9700;
26/12/2003;2,9200;2,9700;
29/12/2003;2,9200;2,9700;
30/12/2003;2,9200;2,9700;
31/12/2003;2,9200;2,9700;
2/1/2004;2,9100;2,9600;
5/1/2004;2,8700;2,9200;
6/1/2004;2,8600;2,8900;
7/1/2004;2,8900;2,9200;
8/1/2004;2,8900;2,9200;
9/1/2004;2,8900;2,9200;
12/1/2004;2,8700;2,9000;
13/1/2004;2,8500;2,8800;
14/1/2004;2,8700;2,9000;
15/1/2004;2,8700;2,9000;
16/1/2004;2,8700;2,9000;
19/1/2004;2,8700;2,9000;
20/1/2004;2,8700;2,9000;
21/1/2004;2,8900;2,9200;
22/1/2004;2,8900;2,9200;
23/1/2004;2,8900;2,9200;
26/1/2004;2,8900;2,9200;
27/1/2004;2,8900;2,9200;
28/1/2004;2,8900;2,9200;
29/1/2004;2,9300;2,9600;
30/1/2004;2,9100;2,9400;
2/2/2004;2,9100;2,9400;
3/2/2004;2,9100;2,9400;
4/2/2004;2,9100;2,9400;
5/2/2004;2,9300;2,9600;
6/2/2004;2,9500;2,9800;
9/2/2004;2,9300;2,9600;
10/2/2004;2,9100;2,9400;
11/2/2004;2,9300;2,9600;
12/2/2004;2,9200;2,9500;
13/2/2004;2,9100;2,9400;
16/2/2004;2,9100;2,9400;
17/2/2004;2,9100;2,9400;
18/2/2004;2,9200;2,9500;
19/2/2004;2,9200;2,9500;
20/2/2004;2,9300;2,9600;
23/2/2004;2,9100;2,9400;
24/2/2004;2,9100;2,9400;
25/2/2004;2,9100;2,9400;
26/2/2004;2,9100;2,9400;
27/2/2004;2,9100;2,9400;
1/3/2004;2,9000;2,9300;
2/3/2004;2,9100;2,9400;
3/3/2004;2,9000;2,9300;
4/3/2004;2,9100;2,9400;
5/3/2004;2,9200;2,9500;
8/3/2004;2,9300;2,9600;
9/3/2004;2,9000;2,9300;
10/3/2004;2,9000;2,9300;
11/3/2004;2,9000;2,9300;
12/3/2004;2,9000;2,9300;
15/3/2004;2,9000;2,9300;
16/3/2004;2,8900;2,9200;
17/3/2004;2,8800;2,9100;
18/3/2004;2,8800;2,9100;
19/3/2004;2,8800;2,9100;
22/3/2004;2,8500;2,8800;
23/3/2004;2,8600;2,8900;
24/3/2004;2,8700;2,9000;
25/3/2004;2,8700;2,9000;
26/3/2004;2,8700;2,9000;
29/3/2004;2,8700;2,9000;
30/3/2004;2,8500;2,8800;
31/3/2004;2,8500;2,8800;
1/4/2004;2,8400;2,8700;
2/4/2004;2,8400;2,8700;
6/4/2004;2,8200;2,8500;
7/4/2004;2,8000;2,8300;
12/4/2004;2,8000;2,8300;
13/4/2004;2,8000;2,8300;
14/4/2004;2,8000;2,8300;
15/4/2004;2,8100;2,8400;
16/4/2004;2,8100;2,8400;
19/4/2004;2,8100;2,8400;
20/4/2004;2,8200;2,8500;
21/4/2004;2,8400;2,8700;
22/4/2004;2,8500;2,8800;
23/4/2004;2,8400;2,8700;
26/4/2004;2,8300;2,8600;
27/4/2004;2,8200;2,8500;
28/4/2004;2,8400;2,8700;
29/4/2004;2,8500;2,8800;
30/4/2004;2,8300;2,8600;
3/5/2004;2,8300;2,8600;
4/5/2004;2,8400;2,8700;
5/5/2004;2,8500;2,8800;
6/5/2004;2,8700;2,9000;
7/5/2004;2,9000;2,9300;
10/5/2004;2,9100;2,9400;
11/5/2004;2,8900;2,9200;
12/5/2004;2,9000;2,9300;
13/5/2004;2,9100;2,9400;
14/5/2004;2,9000;2,9300;
17/5/2004;2,9000;2,9300;
18/5/2004;2,9000;2,9300;
19/5/2004;2,9000;2,9300;
20/5/2004;2,9300;2,9600;
21/5/2004;2,9400;2,9700;
24/5/2004;2,9400;2,9700;
26/5/2004;2,9400;2,9700;
27/5/2004;2,9500;2,9800;
28/5/2004;2,9500;2,9800;
31/5/2004;2,9500;2,9800;
1/6/2004;2,9500;2,9800;
2/6/2004;2,9300;2,9600;
3/6/2004;2,9500;2,9800;
4/6/2004;2,9500;2,9800;
7/6/2004;2,9500;2,9800;
8/6/2004;2,9500;2,9800;
9/6/2004;2,9400;2,9700;
10/6/2004;2,9500;2,9800;
11/6/2004;2,9500;2,9800;
14/6/2004;2,9500;2,9800;
15/6/2004;2,9400;2,9700;
16/6/2004;2,9400;2,9700;
17/6/2004;2,9400;2,9700;
18/6/2004;2,9500;2,9800;
22/6/2004;2,9500;2,9800;
23/6/2004;2,9400;2,9700;
24/6/2004;2,9300;2,9600;
25/6/2004;2,9400;2,9700;
28/6/2004;2,9400;2,9700;
29/6/2004;2,9500;2,9800;
30/6/2004;2,9500;2,9800;
1/7/2004;2,9400;2,9700;
2/7/2004;2,9300;2,9600;
5/7/2004;2,9300;2,9600;
6/7/2004;2,9300;2,9600;
7/7/2004;2,9300;2,9600;
8/7/2004;2,9400;2,9700;
12/7/2004;2,9400;2,9700;
13/7/2004;2,9400;2,9700;
14/7/2004;2,9300;2,9600;
15/7/2004;2,9300;2,9600;
16/7/2004;2,9300;2,9600;
19/7/2004;2,9300;2,9600;
20/7/2004;2,9400;2,9700;
21/7/2004;2,9400;2,9700;
22/7/2004;2,9400;2,9700;
23/7/2004;2,9500;2,9800;
26/7/2004;2,9600;2,9900;
27/7/2004;2,9600;2,9900;
28/7/2004;2,9600;2,9900;
29/7/2004;2,9600;2,9900;
30/7/2004;2,9600;2,9900;
2/8/2004;2,9700;3,0000;
3/8/2004;2,9700;3,0000;
4/8/2004;3,0000;3,0300;
5/8/2004;3,0300;3,0600;
6/8/2004;3,0500;3,0800;
9/8/2004;3,0200;3,0500;
10/8/2004;3,0000;3,0300;
11/8/2004;3,0100;3,0400;
12/8/2004;3,0000;3,0300;
13/8/2004;3,0000;3,0300;
17/8/2004;2,9900;3,0200;
18/8/2004;3,0000;3,0300;
19/8/2004;2,9900;3,0200;
20/8/2004;2,9900;3,0200;
23/8/2004;2,9900;3,0200;
24/8/2004;2,9900;3,0200;
25/8/2004;2,9800;3,0100;
26/8/2004;2,9900;3,0200;
27/8/2004;3,0000;3,0300;
30/8/2004;2,9900;3,0200;
31/8/2004;2,9900;3,0200;
1/9/2004;2,9900;3,0200;
2/9/2004;2,9900;3,0200;
3/9/2004;2,9900;3,0200;
6/9/2004;2,9800;3,0100;
7/9/2004;2,9800;3,0100;
8/9/2004;2,9800;3,0100;
9/9/2004;2,9900;3,0200;
10/9/2004;2,9900;3,0200;
13/9/2004;2,9900;3,0200;
14/9/2004;2,9800;3,0100;
15/9/2004;2,9700;3,0000;
16/9/2004;2,9700;3,0000;
17/9/2004;2,9900;3,0200;
20/9/2004;2,9800;3,0100;
21/9/2004;2,9900;3,0200;
22/9/2004;2,9900;3,0200;
23/9/2004;2,9800;3,0100;
24/9/2004;2,9800;3,0100;
27/9/2004;2,9900;3,0200;
28/9/2004;2,9800;3,0100;
29/9/2004;2,9700;3,0000;
30/9/2004;2,9700;3,0000;
1/10/2004;2,9700;3,0000;
4/10/2004;2,9600;2,9900;
5/10/2004;2,9600;2,9900;
6/10/2004;2,9600;2,9900;
7/10/2004;2,9600;2,9900;
8/10/2004;2,9600;2,9900;
12/10/2004;2,9600;2,9900;
13/10/2004;2,9600;2,9900;
14/10/2004;2,9600;2,9900;
15/10/2004;2,9600;2,9900;
18/10/2004;2,9500;2,9800;
19/10/2004;2,9400;2,9700;
20/10/2004;2,9500;2,9800;
21/10/2004;2,9500;2,9800;
22/10/2004;2,9500;2,9800;
25/10/2004;2,9500;2,9800;
26/10/2004;2,9600;2,9900;
27/10/2004;2,9600;2,9900;
28/10/2004;2,9600;2,9900;
29/10/2004;2,9600;2,9900;
1/11/2004;2,9500;2,9800;
2/11/2004;2,9400;2,9700;
3/11/2004;2,9400;2,9700;
4/11/2004;2,9400;2,9700;
5/11/2004;2,9500;2,9800;
8/11/2004;2,9500;2,9800;
9/11/2004;2,9500;2,9800;
10/11/2004;2,9500;2,9800;
11/11/2004;2,9500;2,9800;
12/11/2004;2,9500;2,9800;
15/11/2004;2,9400;2,9700;
16/11/2004;2,9400;2,9700;
17/11/2004;2,9300;2,9600;
18/11/2004;2,9200;2,9500;
19/11/2004;2,9300;2,9600;
22/11/2004;2,9400;2,9700;
23/11/2004;2,9300;2,9600;
24/11/2004;2,9300;2,9600;
25/11/2004;2,9300;2,9600;
26/11/2004;2,9300;2,9600;
29/11/2004;2,9300;2,9600;
30/11/2004;2,9300;2,9600;
1/12/2004;2,9600;2,9600;
2/12/2004;2,9300;2,9600;
3/12/2004;2,9500;2,9800;
6/12/2004;2,9600;2,9900;
7/12/2004;2,9600;2,9900;
9/12/2004;2,9600;2,9900;
10/12/2004;2,9500;2,9800;
13/12/2004;2,9500;2,9800;
14/12/2004;2,9500;2,9800;
15/12/2004;2,9500;2,9800;
16/12/2004;2,9700;3,0000;
17/12/2004;2,9700;3,0000;
20/12/2004;2,9500;2,9800;
21/12/2004;2,9400;2,9700;
22/12/2004;2,9400;2,9700;
23/12/2004;2,9400;2,9700;
24/12/2004;2,9400;2,9700;
27/12/2004;2,9500;2,9800;
28/12/2004;2,9500;2,9800;
29/12/2004;2,9600;2,9900;
30/12/2004;2,9600;2,9900;
31/12/2004;2,9600;2,9900;
3/1/2005;2,9500;2,9800;
4/1/2005;2,9500;2,9800;
5/1/2005;2,9500;2,9800;
6/1/2005;2,9500;2,9800;
7/1/2005;2,9500;2,9800;
10/1/2005;2,9500;2,9800;
11/1/2005;2,9500;2,9800;
12/1/2005;2,9400;2,9700;
13/1/2005;2,9300;2,9600;
14/1/2005;2,9300;2,9600;
17/1/2005;2,9300;2,9600;
18/1/2005;2,9300;2,9600;
19/1/2005;2,9300;2,9600;
20/1/2005;2,9300;2,9600;
21/1/2005;2,9300;2,9600;
24/1/2005;2,9300;2,9600;
25/1/2005;2,9200;2,9500;
26/1/2005;2,9100;2,9400;
27/1/2005;2,9100;2,9400;
28/1/2005;2,9200;2,9500;
31/1/2005;2,9100;2,9400;
1/2/2005;2,9100;2,9400;
2/2/2005;2,9100;2,9400;
3/2/2005;2,9100;2,9400;
4/2/2005;2,9000;2,9300;
7/2/2005;2,9000;2,9300;
8/2/2005;2,9000;2,9300;
9/2/2005;2,8900;2,9200;
10/2/2005;2,8900;2,9200;
11/2/2005;2,9000;2,9300;
14/2/2005;2,9000;2,9300;
15/2/2005;2,8900;2,9200;
16/2/2005;2,8800;2,9100;
17/2/2005;2,8800;2,9100;
18/2/2005;2,8900;2,9200;
21/2/2005;2,9000;2,9300;
22/2/2005;2,9000;2,9300;
23/2/2005;2,9100;2,9400;
24/2/2005;2,9100;2,9400;
25/2/2005;2,9100;2,9400;
28/2/2005;2,9100;2,9400;
1/3/2005;2,9200;2,9500;
2/3/2005;2,9300;2,9600;
3/3/2005;2,9300;2,9600;
4/3/2005;2,9200;2,9500;
7/3/2005;2,9100;2,9400;
8/3/2005;2,9100;2,9400;
9/3/2005;2,9200;2,9500;
10/3/2005;2,9200;2,9500;
11/3/2005;2,9100;2,9400;
14/3/2005;2,9000;2,9300;
15/3/2005;2,9000;2,9300;
16/3/2005;2,9000;2,9300;
17/3/2005;2,9000;2,9300;
18/3/2005;2,9000;2,9300;
21/3/2005;2,9000;2,9300;
22/3/2005;2,9000;2,9300;
23/3/2005;2,9000;2,9300;
28/3/2005;2,9000;2,9300;
29/3/2005;2,9000;2,9300;
30/3/2005;2,9000;2,9300;
31/3/2005;2,9000;2,9300;
1/4/2005;2,9000;2,9300;
4/4/2005;2,9000;2,9300;
5/4/2005;2,9000;2,9300;
6/4/2005;2,8900;2,9200;
7/4/2005;2,8800;2,9100;
8/4/2005;2,8800;2,9100;
11/4/2005;2,8800;2,9100;
12/4/2005;2,8800;2,9100;
13/4/2005;2,8700;2,9000;
14/4/2005;2,8700;2,9000;
15/4/2005;2,8900;2,9200;
18/4/2005;2,8900;2,9200;
19/4/2005;2,8900;2,9200;
20/4/2005;2,8900;2,9200;
21/4/2005;2,8900;2,9200;
22/4/2005;2,8900;2,9200;
25/4/2005;2,8900;2,9200;
26/4/2005;2,8800;2,9100;
27/4/2005;2,8900;2,9200;
28/4/2005;2,8900;2,9200;
29/4/2005;2,9000;2,9300;
2/5/2005;2,8900;2,9200;
3/5/2005;2,8800;2,9100;
4/5/2005;2,8800;2,9100;
5/5/2005;2,8800;2,9100;
6/5/2005;2,8800;2,9100;
9/5/2005;2,8800;2,9100;
10/5/2005;2,8800;2,9100;
11/5/2005;2,8800;2,9100;
12/5/2005;2,8800;2,9100;
13/5/2005;2,8800;2,9100;
16/5/2005;2,8700;2,9000;
17/5/2005;2,8700;2,9000;
18/5/2005;2,8800;2,9100;
19/5/2005;2,8700;2,9000;
20/5/2005;2,8800;2,9100;
23/5/2005;2,8700;2,9000;
24/5/2005;2,8700;2,9000;
26/5/2005;2,8700;2,9000;
27/5/2005;2,8700;2,9000;
30/5/2005;2,8700;2,9000;
31/5/2005;2,8700;2,9000;
1/6/2005;2,8700;2,9000;
2/6/2005;2,8700;2,9000;
3/6/2005;2,8700;2,9000;
6/6/2005;2,8800;2,9100;
7/6/2005;2,8800;2,9100;
8/6/2005;2,8800;2,9100;
9/6/2005;2,8800;2,9100;
10/6/2005;2,8800;2,9100;
13/6/2005;2,8700;2,9000;
14/6/2005;2,8700;2,9000;
15/6/2005;2,8600;2,8900;
16/6/2005;2,8600;2,8900;
17/6/2005;2,8600;2,8900;
21/6/2005;2,8600;2,8900;
22/6/2005;2,8500;2,8800;
23/6/2005;2,8500;2,8800;
24/6/2005;2,8600;2,8900;
27/6/2005;2,8700;2,9000;
28/6/2005;2,8800;2,9100;
29/6/2005;2,8800;2,9100;
30/6/2005;2,8700;2,9000;
1/7/2005;2,8700;2,9000;
4/7/2005;2,8700;2,9000;
5/7/2005;2,8700;2,9000;
6/7/2005;2,8700;2,9000;
7/7/2005;2,8600;2,8900;
8/7/2005;2,8600;2,8900;
11/7/2005;2,8500;2,8800;
12/7/2005;2,8600;2,8900;
13/7/2005;2,8600;2,8900;
14/7/2005;2,8500;2,8800;
15/7/2005;2,8500;2,8800;
18/7/2005;2,8500;2,8800;
19/7/2005;2,8500;2,8800;
20/7/2005;2,8500;2,8800;
21/7/2005;2,8500;2,8800;
22/7/2005;2,8500;2,8800;
25/7/2005;2,8500;2,8800;
26/7/2005;2,8500;2,8800;
27/7/2005;2,8500;2,8800;
28/7/2005;2,8500;2,8800;
29/7/2005;2,8500;2,8800;
1/8/2005;2,8500;2,8800;
2/8/2005;2,8400;2,8700;
3/8/2005;2,8400;2,8700;
4/8/2005;2,8400;2,8700;
5/8/2005;2,8500;2,8800;
8/8/2005;2,8500;2,8800;
9/8/2005;2,8500;2,8800;
10/8/2005;2,8500;2,8800;
11/8/2005;2,8600;2,8900;
12/8/2005;2,8600;2,8900;
16/8/2005;2,8600;2,8900;
17/8/2005;2,8700;2,9000;
18/8/2005;2,8700;2,9000;
19/8/2005;2,8900;2,9200;
22/8/2005;2,8900;2,9200;
23/8/2005;2,8900;2,9200;
24/8/2005;2,8900;2,9200;
25/8/2005;2,8900;2,9200;
26/8/2005;2,8900;2,9200;
29/8/2005;2,8900;2,9200;
30/8/2005;2,8900;2,9200;
31/8/2005;2,8900;2,9200;
1/9/2005;2,8900;2,9200;
2/9/2005;2,8900;2,9200;
5/9/2005;2,8900;2,9200;
6/9/2005;2,8900;2,9200;
7/9/2005;2,8900;2,9200;
8/9/2005;2,8900;2,9200;
9/9/2005;2,8900;2,9200;
12/9/2005;2,8900;2,9200;
13/9/2005;2,9000;2,9300;
14/9/2005;2,9000;2,9300;
15/9/2005;2,9000;2,9300;
16/9/2005;2,8900;2,9200;
19/9/2005;2,8900;2,9200;
20/9/2005;2,8900;2,9200;
21/9/2005;2,8900;2,9200;
22/9/2005;2,8900;2,9200;
23/9/2005;2,8900;2,9200;
26/9/2005;2,8900;2,9200;
27/9/2005;2,8900;2,9200;
28/9/2005;2,8900;2,9200;
29/9/2005;2,8900;2,9200;
30/9/2005;2,8900;2,9200;
3/10/2005;2,8900;2,9200;
4/10/2005;2,8900;2,9200;
5/10/2005;2,9000;2,9300;
6/10/2005;2,9100;2,9400;
7/10/2005;2,9100;2,9400;
11/10/2005;2,9200;2,9500;
12/10/2005;2,9300;2,9600;
13/10/2005;2,9500;2,9800;
14/10/2005;2,9500;2,9800;
17/10/2005;2,9500;2,9800;
18/10/2005;2,9500;2,9800;
19/10/2005;2,9500;2,9800;
20/10/2005;2,9600;2,9900;
21/10/2005;2,9600;2,9900;
24/10/2005;2,9600;2,9900;
25/10/2005;2,9600;2,9900;
26/10/2005;2,9700;3,0000;
27/10/2005;2,9900;3,0200;
28/10/2005;2,9900;3,0200;
31/10/2005;2,9900;3,0200;
1/11/2005;2,9800;3,0100;
2/11/2005;2,9700;3,0000;
3/11/2005;2,9700;3,0000;
4/11/2005;2,9700;3,0000;
7/11/2005;2,9600;2,9900;
8/11/2005;2,9600;2,9900;
9/11/2005;2,9600;2,9900;
10/11/2005;2,9500;2,9800;
11/11/2005;2,9500;2,9800;
14/11/2005;2,9500;2,9800;
15/11/2005;2,9400;2,9700;
16/11/2005;2,9400;2,9700;
17/11/2005;2,9300;2,9600;
18/11/2005;2,9300;2,9600;
21/11/2005;2,9300;2,9600;
22/11/2005;2,9300;2,9600;
23/11/2005;2,9400;2,9700;
24/11/2005;2,9400;2,9700;
25/11/2005;2,9500;2,9800;
28/11/2005;2,9700;3,0000;
29/11/2005;2,9700;3,0000;
30/11/2005;2,9600;2,9900;
1/12/2005;2,9600;2,9900;
2/12/2005;2,9600;2,9900;
5/12/2005;2,9700;3,0000;
6/12/2005;2,9700;3,0000;
7/12/2005;2,9700;3,0000;
9/12/2005;2,9800;3,0100;
12/12/2005;2,9900;3,0200;
13/12/2005;2,9900;3,0200;
14/12/2005;2,9900;3,0200;
15/12/2005;2,9900;3,0200;
16/12/2005;3,0200;3,0500;
19/12/2005;3,0100;3,0400;
20/12/2005;3,0100;3,0400;
21/12/2005;3,0100;3,0400;
22/12/2005;3,0100;3,0400;
23/12/2005;3,0000;3,0300;
26/12/2005;3,0000;3,0300;
27/12/2005;3,0100;3,0400;
28/12/2005;3,0200;3,0500;
29/12/2005;3,0100;3,0400;
30/12/2005;3,0100;3,0400;
2/1/2006;3,0100;3,0400;
3/1/2006;3,0200;3,0500;
4/1/2006;3,0200;3,0500;
5/1/2006;3,0300;3,0600;
6/1/2006;3,0400;3,0700;
9/1/2006;3,0500;3,0800;
10/1/2006;3,0400;3,0700;
11/1/2006;3,0300;3,0600;
12/1/2006;3,0200;3,0500;
13/1/2006;3,0200;3,0500;
16/1/2006;3,0200;3,0500;
17/1/2006;3,0300;3,0600;
18/1/2006;3,0300;3,0600;
19/1/2006;3,0300;3,0600;
20/1/2006;3,0300;3,0600;
23/1/2006;3,0200;3,0500;
24/1/2006;3,0200;3,0500;
25/1/2006;3,0300;3,0600;
26/1/2006;3,0400;3,0700;
