AÑO;MES;CUENCA AUSTRAL OFF-SHORE;CUENCA AUSTRAL ON-SHORE;CUENCA CUYANA;CUENCA GOLFO SAN JORGE;CUENCA NEUQUINA;CUENCA NOROESTE;TOTAL CUENCA
;6;265.0171501;246.7388265;222.433006;195.2142595;239.8126245;211.2350578;223.0855975
;7;299.4440894;255.8606557;225.2130282;200.6305203;243.7614471;224.5800246;226.5817888
;8;326.9275863;260.4622791;230.6774399;210.2033723;248.2652737;232.3665739;231.6399293
;9;327.9777196;278.2808098;229.9803047;225.8617968;249.888474;237.9250824;241.493949
;10;335.7330602;301.7070487;223.2544517;213.9449983;246.858833;234.6432637;233.8192998
;11;301.1810119;248.0217557;219.5527769;208.1465641;243.2056642;222.330735;224.9213443
;12;301.8819382;315.5990489;221.0410846;213.0434056;244.5462612;229.4702872;233.9378394
2006;1;0;282.7718697;225.4940399;224.1826374;257.8754833;236.2810594;241.8272392
;2;340.6005004;290.6553997;224.0284104;221.6604354;251.6555133;235.1190302;240.6669534
;3;314.489754;279.8244651;234.4991618;232.1142209;259.847428;243.2447512;248.5618313
;4;344.1670591;307.9412085;249.8541568;246.0726548;278.2116175;252.7863672;264.3225346
;5;336.7288336;301.7199229;251.7523283;243.1765138;280.8411678;255.0734981;263.4663038
;6;332.7790726;276.816658;251.710194;238.1492954;279.9475518;258.0975528;263.7665553
;7;345.1328002;298.2299631;255.8673284;249.9957481;285.6960923;258.4906683;271.468204
;8;341.7489336;300.0876043;253.0411293;239.8132405;283.0891099;261.9374006;259.3895677
;9;326.9881707;296.4940831;233.3678971;226.2357548;261.2122131;240.7830305;247.087651
;10;310.0780836;267.9696781;223.6076793;217.6191343;251.0602484;233.695224;237.5648894
;11;0;258.1648059;222.8583331;218.586837;250.8414269;234.1150226;236.4825352
;12;0;251.4221636;227.7363037;222.926349;257.5571329;239.8178441;242.7495653
2007;1;250.2622806;226.5023324;213.3359849;208.4317195;240.1238095;227.1207317;226.0905815
;2;250.2622811;248.986813;224.5687145;216.8666203;250.3618688;228.6432868;235.024636
;3;253.3181781;246.6349093;225.815805;221.558927;253.9324722;229.2084795;238.392785
;4;263.3402925;249.1057738;231.540956;227.2914816;260.9386178;248.913955;244.7223191
;5;263.1385143;242.3395632;230.0159445;227.9474418;258.2743006;247.8308022;243.8882283
;6;271.1458877;260.8990724;237.546516;234.3251206;265.7669338;239.1448789;249.7774048
;7;297.2294911;257.3193882;257.1490976;244.3063765;281.6672968;256.4964456;264.0934849
;8;303.8247417;270.9816974;253.5012219;239.9725708;278.0449335;249.5152196;261.0549937
;9;296.1995736;261.7100923;270.3324664;250.2659338;293.4194852;264.7152636;274.7664264
;10;318.756053;292.6231282;280.1701839;258.5722017;305.0313341;272.2057446;285.1222633
;11;353.3830256;280.4679717;280.7522128;258.6246634;297.6025921;270.7594471;282.0152205
;12;315.6805771;274.7679312;268.2994343;246.2610647;283.0461541;249.7567336;267.5666673
2008;1;288.9609868;263.1864145;265.1629672;261.0907913;280.9456078;249.639567;270.5562521
;2;280.7659215;273.4587793;265.2896043;262.339432;283.7142896;255.7054481;272.9060571
;3;275.4825506;260.6789861;265.1147574;259.4376323;282.7810843;256.3508104;271.1376189
;4;266.8734507;264.1362985;266.4690604;259.7595602;285.3934288;259.7716637;273.1186921
;5;267.7846671;274.6984788;268.6705631;266.3757799;290.616597;263.9248084;277.6581423
;6;298.5991651;281.7265315;270.0609922;265.6591522;293.6412288;267.8625611;279.3203294
;7;296.897275;276.7028128;270.1144738;265.0123963;293.1342572;268.3338364;279.4001161
;8;296.9914671;286.367908;270.3052372;265.3862165;291.1440377;271.4801424;279.4325914
;9;296.1272467;285.5015974;271.0777918;265.8116114;292.7020746;274.1448738;281.2194169
;10;300.4507824;286.4231625;270.248828;265.6235642;292.8159845;267.524372;279.6630731
;11;290.8346794;284.9713805;270.1043149;265.7111583;292.8701395;255.7351351;281.1618149
;12;287.5791785;281.7232629;270.2252088;265.2022286;292.5845513;245.1906388;281.1669064
2009;1;285.7071017;272.1110934;266.4199624;263.7712093;282.9026849;238.0929259;273.9497002
;2;256.1042713;249.4716705;263.6540779;255.7039721;262.1248385;222.7342515;259.1260682
;3;230.7392548;239.5108327;250.9473556;246.1996074;266.7500076;246.3420806;255.5437719
;4;243.2300763;206.164642;236.2757784;233.7976359;254.471761;250.9163467;244.3315513
;5;254.1497377;234.537732;248.3820066;248.4516826;266.8232195;262.4699595;257.9285092
;6;258.0815181;252.3674007;270.5745182;263.2253146;274.7926712;273.4392848;269.6606684
;7;265.3930507;258.4772167;266.5544454;264.3073934;277.7840873;276.77364;271.015052
;8;271.0535936;259.9566932;270.6210055;265.2982617;285.1482586;269.2048145;275.8377361
;9;267.754874;267.5374085;270.572559;267.0525495;284.7094957;270.5788992;276.7356099
;10;277.9523113;268.1811079;270.3164641;266.9304329;288.7607697;269.8464046;278.3671367
;11;278.0967452;276.9356772;270.423969;268.1524576;291.059944;270.5089364;281.3543704
;12;278.944354;282.5924098;271.961356;272.8591485;292.3577421;280.5886605;282.8604024
2010;1;293.5094333;291.5605883;283.3192725;280.4318303;305.1765609;290.0666911;293.028402
;2;295.597681;295.8514425;286.7300791;283.5848658;308.6845297;294.6880975;296.8418168
;3;299.2831806;299.7951631;289.5286903;286.2982761;311.4854744;297.6023842;299.6697308
;4;302.9378771;301.7460047;293.2356988;289.5257455;316.9976236;300.8360915;303.9962016
;5;310.194593;306.401083;296.2267576;291.7846557;319.6864948;303.7044418;306.0256378
;6;312.4153573;309.6975236;297.097951;293.5453725;322.6446131;307.3004883;309.3189462
;7;319.1964706;311.7883248;299.0739634;298.2461089;326.0940591;316.3889499;312.4593077
;8;319.8650859;316.4476045;307.6089757;307.4695011;338.9798838;326.1344963;322.2229244
;9;326.908491;327.2352835;315.3960778;314.5693922;342.2602087;331.3558665;328.4630704
;10;330.7191967;328.2570392;319.791039;317.4444693;345.9852921;334.2138974;332.5306496
;11;325.3815;329.2870081;324.7930866;321.669079;348.6340324;336.7133633;336.4835563
;12;330.6876636;330.0062298;326.530534;322.9242158;348.8039409;338.2414766;338.5049901
2011;1;332.3364508;329.5068205;328.6297528;325.2684277;347.1886399;338.6380189;335.0250342
;2;336.5571547;344.6791555;337.5157802;333.44043;354.6059129;344.7140966;344.3528175
;3;346.9018116;343.8294233;340.5906961;337.7077608;362.759826;350.5945364;350.0465588
;4;351.8471442;350.6538321;343.7926087;338.6666236;365.3398236;354.0369622;352.7197269
;5;353.6232859;360.8560046;348.7086359;344.0915491;369.0327189;360.4486691;356.3842999
;6;360.2356086;368.8716615;357.3157785;351.1662073;380.6444211;366.6057853;367.3544965
;7;367.568862;377.0463297;364.3662581;360.5307305;377.079311;376.3751713;369.5862067
;8;380.5441437;379.6300806;372.3645212;367.448351;395.9376183;382.3587493;383.2027972
;9;383.2102698;387.4650941;382.6864744;375.9592092;407.3468629;392.3971906;392.0951537
;10;395.1351977;401.206351;398.1009078;386.5068576;419.8813751;403.7571685;402.9180829
;11;404.5785181;419.0418813;404.5826035;400.3213731;433.3640563;419.0097058;418.5951992
;12;423.3934184;420.0155924;417.5993837;416.6122505;450.0446107;428.2639513;433.7975622
2012;1;440.6581022;429.5704928;429.2677983;424.5566304;461.1450457;446.8740938;441.1190953
;2;451.8951813;436.3904872;428.2691312;428.7909703;469.1361651;450.1962588;446.9866727
;3;445.1077207;442.1293715;424.519008;427.1281535;468.7932094;452.3063864;448.2031167
;4;435.9560309;448.6153014;428.4723579;416.852702;468.302631;453.3270553;447.3583646
;5;389.2540079;419.6134562;427.527752;414.9925173;467.8279896;454.1102817;441.2969635
;6;418.053655;442.079704;428.8300623;405.3114942;468.8582337;453.2102809;444.142709
;7;422.433927;439.6482104;428.2849865;406.9463146;467.5760405;453.9737627;440.7375569
;8;423.7170362;438.3037137;428.750542;408.9929048;467.070386;453.8468708;436.5143822
;9;427.1304399;436.2507304;428.5851793;414.8140519;465.5747605;450.9394235;440.0171289
;10;420.4805215;422.9967499;428.639324;410.0851924;464.8228479;449.2893038;438.7345599
;11;418.1338226;415.0472494;419.3966601;405.5986308;464.5738739;451.9963907;432.2319782
;12;428.0111938;431.1386724;419.8981344;403.3767411;466.0261215;448.2192598;433.3735149
2013;1;421.9414802;432.0087718;419.9070557;386.8559302;465.6144962;449.5838492;426.4289915
;2;423.2199887;428.7241819;419.9351249;396.6303047;465.4526989;449.9399592;429.7251536
;3;404.6608029;431.0791247;419.5897944;401.350251;465.1386805;450.9696363;428.6377346
;4;429.0295315;444.0554183;419.9255036;392.8052397;468.716895;454.5435757;426.9002308
;5;423.3196417;416.9479105;428.2323357;403.845395;472.587751;455.5635441;444.2390236
;6;433.2959487;450.3905691;430.7281796;415.9850077;476.265622;444.8851795;445.9427114
;7;444.3895572;405.3181896;433.2450669;413.8610046;470.7565304;460.3820835;438.817508
;8;444.4346339;456.7887398;436.4464008;419.4246898;481.7647071;463.9378605;447.8519408
;9;451.9962635;466.3460763;439.4275532;422.8610933;469.3079881;471.5588465;445.5148259
;10;451.8512251;471.9046257;443.6039893;431.6277271;496.9710156;472.6370123;460.1703282
;11;473.8351097;404.8999111;447.6155856;437.190684;499.0577286;470.8974241;461.2728201
;12;480.0255799;477.5203291;449.1951526;434.8246461;510.7098124;483.5121609;466.1777143
2014;1;469.4847065;444.8039124;391.3200814;391.6701063;455.5227313;430.2753787;422.371387
;2;422.3719799;423.7661852;391.2592564;378.3328362;444.2068224;421.3632013;410.0624235
;3;435.6032898;445.1700331;414.33562;406.7088822;471.7054656;447.4332179;441.207894
;4;462.7862295;470.7125568;436.2406441;412.2570494;500.0738013;471.2838435;454.9925205
;5;483.437374;487.4431508;453.0257634;437.2733351;516.849115;488.1748027;471.2388287
;6;448.3042402;493.8571464;453.0307916;439.340638;517.384;487.722;474.712355
;7;489.2382056;493.4350473;456.7269064;439.6805572;518.6342587;487.8178282;473.7405618
;8;491.6082258;491.2648831;458.2976547;434.210916;514.9891311;488.4496706;473.6539344
;9;491.8723838;492.9162487;458.3232025;436.9429157;519.1256702;489.0352546;473.1375371
;10;491.5399489;496.4291527;459.9709601;440.1706886;520.6828016;492.6148595;478.1990932
;11;495.2526423;499.4543245;461.3468103;435.778295;486.0016264;494.0234217;460.5275092
;12;495.5677957;388.9043058;463.389161;438.456761;525.4068774;494.5827836;474.1099951
2015;1;473.9770882;466.2969111;425.9754177;400.0834773;482.1145485;454.0688852;441.7390177
;2;446.7720319;452.884137;413.2266352;394.8249394;477.2827192;450.1735804;433.3305653
;3;444.5182843;450.5678494;412.7637178;393.7861411;475.5498943;450.6482198;431.4006038
;4;444.5087376;450.5374545;412.5191805;393.09029;473.4140609;450.5539753;429.7894396
;5;445.9623266;450.6896081;412.9876979;393.410663;476.7837982;450.7121609;432.4148916
;6;448.2396359;454.3586155;419.4732172;400.2037852;482.3249161;449.7517366;440.5568526
;7;451.1545538;459.0003083;419.3822258;399.4559511;480.5259168;450.3138413;436.7529554
;8;451.7710375;445.1063988;418.8433442;399.7115212;481.7860397;449.8116359;442.3722847
;9;444.3242152;446.3537596;406.1298656;388.7294424;467.8775441;438.3093208;424.9082087
;10;439.1853893;446.3216932;406.5659763;388.0050185;468.0389083;437.4238225;425.3959848
;11;437.4947759;439.1222459;399.5512802;384.2898411;465.9269778;436.2359522;422.0011363
;12;424.3094182;425.7322241;342.8422339;325.2664337;400.5266365;380.7199028;371.7392072
2016;1;397.5493075;283.3915713;366.5363008;349.0612119;419.0977331;370.9430182;377.2736728
;2;387.9679449;392.3187179;366.464045;349.0964939;419.1141438;365.2255579;381.8297731
;3;383.4986742;396.6539306;366.4613342;349.3677758;418.9336686;366.295083;382.702896
;4;383.6231574;383.4874406;366.463363;337.5541384;410.7852224;365.6314875;372.8637553
;5;393.3865049;373.5430158;366.4777013;348.6667344;419.7841692;366.5624146;382.4234094
